f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,y
0.7755423372988104,0.0151038021926755,0.0015745276417074,0.1497550734779566,0.0050151621180312,0.0006997900629811,0.0324236062514579,0.0193608584091439,0.0003498950314905,0.0001166316771635,0.0111966410076976,0.0519010963377653,0.0726615348728714,0.1322603219034289,0.2922206671331934,0.0881152320970375,0.1011779799393515,0.0638558432470259,0.132493585257756,0.0540587823652904,0
0.9830300909727082,0.0035572661534872,0.0025658968975973,0.0006414742243993,0.0003498950314905,0.0005831583858175,0.0003498950314905,0.0083974807557732,0.0004082108700723,5.831583858175881e-05,0.1272451597853977,0.4595871238628412,0.2379869372521577,0.0899813389316538,0.0465360391882435,0.0151038021926755,0.0148122229997667,0.0065313739211569,0.0010496850944716,0.0011080009330534,0
0.2170515512013063,0.2170515512013063,0.1736062514578959,0.1188476790296244,0.0625728947982272,0.1313855843247026,0.0437368789363191,0.0242010730114299,0.0075810590156286,0.0039071611849778,0.09283881502216,0.1047935619314205,0.1095754606951247,0.1156986237462094,0.066480055983205,0.0895731280615815,0.0941217634709587,0.0896314439001632,0.1214718917658035,0.1157569395847912,0
0.939293212036389,0.0044320037322136,0.0011080009330534,0.0012246326102169,0.0012829484487986,0.0054233729881035,0.046885934219734,0.0001749475157452,0.0,0.0001166316771635,0.4498483788196874,0.2706438068579426,0.1938418474457662,0.0568579426172148,0.0093305341730814,0.0100303242360625,0.0023909493818521,0.0032073711219967,0.001691159318871,0.0020993701889433,0
0.9421506881268952,0.0527175180779099,0.0025075810590156,0.0005248425472358,0.0010496850944716,0.0006414742243993,0.0,0.0001166316771635,5.831583858175881e-05,0.0001749475157452,0.0972708187543736,0.1324352694191742,0.3007347795661301,0.2162351294611616,0.1680079309540471,0.0170865407044553,0.025367389783065,0.0050151621180312,0.0204688593421973,0.0173198040587823,0
0.98938651737812,0.0068812689526475,0.0007581059015628,0.0012246326102169,0.0011663167716351,0.0003498950314905,0.0001749475157452,0.0,0.0,0.0,0.0464777233496617,0.1216468392815488,0.3241777466759972,0.4287963610916725,0.0648472125029158,0.0030907394448332,0.0010496850944716,0.0032073711219967,0.0040237928621413,0.0026242127361791,0
0.2366456729647772,0.200664800559832,0.1952997434103102,0.1248542104035456,0.0910893398647072,0.0842663867506414,0.0372055050151621,0.0155120130627478,0.0048402146022859,0.0095637975274084,0.1249125262421273,0.0963377653370655,0.1127245159785397,0.1133076743643573,0.0978539771401912,0.1124329367856309,0.0782598553767203,0.0917308140891066,0.0805341730814089,0.0918474457662701,0
0.98938651737812,0.0059482155353393,0.0014578959645439,0.0008747375787263,0.0003498950314905,0.0006997900629811,0.0005248425472358,0.0001749475157452,0.0005248425472358,0.0,0.0512013062747842,0.0513762537905295,0.4399346862607884,0.2482505248425472,0.150629811056683,0.0083974807557732,0.01160485187777,0.0375554000466526,0.0004082108700723,0.0005831583858175,0
0.2723349661768136,0.061873104735246,0.1566946582691859,0.1307441101003032,0.1369255889899696,0.2073128061581525,0.0080475857242827,0.0095637975274084,0.0040237928621413,0.0124212736179146,0.1298110566829951,0.1360508514112433,0.1302775833916491,0.0986120830417541,0.1184977839981338,0.101294611616515,0.0878819687427105,0.0628061581525542,0.055108467459762,0.0796011196641007,0
0.2119780732446932,0.1768719384184744,0.1286447399113599,0.2298227198507114,0.1279449498483788,0.0395381385584324,0.0337648705388383,0.01691159318871,0.018602752507581,0.0158619080942383,0.0989036622346629,0.1149405178446466,0.1035689293212036,0.0753440634476323,0.1207137858642407,0.1378586424072778,0.0900396547702356,0.0927221833449965,0.1028691392582225,0.0629811056682995,0
0.939293212036389,0.0046652670865407,0.0013995801259622,0.0011663167716351,0.0006414742243993,0.0007581059015628,0.0002915791929087,0.0005248425472358,0.0357476090506181,0.015453697224166,0.0835665966876603,0.1633426638675064,0.2195008164217401,0.2283648238861675,0.2015978539771402,0.0459528808024259,0.0190692792162351,0.0239094938185211,0.0079892698857009,0.0066480055983205,0
0.0558665733613249,0.5965127128528108,0.2181012362957779,0.0354560298577093,0.0510846745976207,0.033123396314439,0.0079892698857009,0.0009330534173081,0.000466526708654,0.0004082108700723,0.1524959178912992,0.0734196407744343,0.1934919524142757,0.1354676930254257,0.1145323069745743,0.0897480755773268,0.0451364590622813,0.0600069979006298,0.0726615348728714,0.0629811056682995,0
0.8497200839748076,0.0085724282715185,0.002157686027525,0.0011080009330534,0.1347679029624446,0.0022160018661068,0.0003498950314905,0.0007581059015628,0.0002915791929087,0.0,0.0315488686727315,0.1271285281082342,0.2638791695824586,0.2109283881502216,0.1768136225798927,0.1050268252857476,0.0553417308140891,0.0167366456729647,0.0054233729881035,0.0071145323069745,0
0.9538721716818288,0.0022160018661068,0.0417541404245393,0.0013412642873804,5.831583858175881e-05,0.0001749475157452,0.0001749475157452,0.0,0.0001166316771635,0.000233263354327,0.5291579192908794,0.343072078376487,0.0622813156053184,0.0288080242593888,0.0272334966176813,0.0025075810590156,0.0027408444133426,0.0009913692558898,0.0018077909960345,0.0013412642873804,0
0.8927571728481456,0.0196524376020527,0.0020993701889433,0.0004082108700723,0.0284581292278982,0.0045486354093771,0.000233263354327,0.0002915791929087,0.0510263587590389,0.000466526708654,0.0862491252624212,0.1517378119897364,0.141182645206438,0.1127828318171215,0.0591905761604851,0.0706204805225099,0.1481222299976673,0.1575110800093305,0.059715418707721,0.0128294844879869,0
0.9865873571261956,0.0088056916258455,0.0018661068346162,0.0013995801259622,0.0001749475157452,0.0008747375787263,0.0001749475157452,5.831583858175881e-05,0.0,0.0,0.1152904128761371,0.5882318637742011,0.1467226498717051,0.1251457895964544,0.0078143223699556,0.0078143223699556,0.0032656869605784,0.0002915791929087,0.001691159318871,0.0036738978306508,0
0.956438068579426,0.0387800326568696,0.0015745276417074,0.0007581059015628,0.0006997900629811,0.0001749475157452,0.0002915791929087,0.0012246326102169,0.0,0.0,0.2232913459295544,0.3634826218801026,0.1450314905528341,0.0920223932820153,0.0706204805225099,0.0345812922789829,0.0178446466060181,0.0199440167949615,0.018602752507581,0.0145206438068579,0
0.951189643107068,0.0058898996967576,0.0005831583858175,0.0087473757872638,0.031665500349895,0.0002915791929087,0.0001166316771635,0.0005831583858175,0.0006997900629811,0.0001749475157452,0.2203172381618847,0.4190576160485187,0.3056333100069979,0.0165616981572195,0.010146955913226,0.0095054816888266,0.0007581059015628,0.005540004665267,0.0031490552834149,0.0092722183344996,0
